month,year,brandname,productname,name,weight
9,2022,TATA Structura,Square_Pipe,145*82*4.8_YST210,2000.0
9,2022,TATA Structura,Round_Pipes,20_2.0mm,100.0
9,2022,TATA Structura,Round_Pipes,50_2mm,100.0
9,2022,TATA Structura,Round_Pipes,20_2.2mm,500.0
9,2022,TATA Structura,Round_Pipes,25_2.0mm,500.0
9,2022,TATA Structura,Round_Pipes,32_1.8mm,700.0
9,2022,TATA Structura,Round_Pipes,65_2.0mm,700.0
9,2022,TATA Structura,Square_Pipe,60*60*2.0_YST210,500.0
9,2022,TATA Structura,Round_Pipes,50_2.6mm,700.0
9,2022,TATA Structura,Round_Pipes,65_2.5mm,1000.0
10,2022,G.D.MALHOTRA,Channel,75*40 -1.7,2412.5999999999995
10,2022,G.D.MALHOTRA,Angle,50*50*5mm,2065.3
10,2022,G.D.MALHOTRA,Angle,40*40*5mm,1486.0
10,2022,Rolling,Flat,40*5,296.0
10,2022,AM/NS (CRC),CRC Sheet,3mm*1250*2500,1200.0
10,2022,TATA Structura,Square_Pipe,80*40*2.0_YST210,8061.3
10,2022,TATA Structura,Square_Pipe,96*48*2.0_YST210,6465.4
10,2022,TATA Structura,Square_Pipe,50*50*2.0_YST210,4570.0
10,2022,TATA Structura,Square_Pipe,50*50*1.6_YST210,13609.9
10,2022,TATA Structura,Square_Pipe,50*50*2.9_YST210,10024.8
10,2022,TATA Structura,Square_Pipe,40*40*2.6_YST210,8533.6
10,2022,As Per IS2062,Flat,150*10,495.6
10,2022,As Per IS2062,Flat,150*8,507.6
10,2022,As Per IS2062,Flat,125*8,46.8
10,2022,As Per IS2062,Flat,100*16,151.2
10,2022,As Per IS2062,Flat,100*10,440.4
10,2022,As Per IS2062,Flat,75*16,282.0
10,2022,As Per IS2062,Flat,75*10,283.2
10,2022,As Per IS2062,Flat,50*10,280.79999999999995
10,2022,As Per IS2062,Flat,40*8,15.0
10,2022,AM/NS (Essar),SHEET ,2.5mm*1250*2500,806.0
10,2022,As Per IS2062,Flat,100*25,352.8
10,2022,TATA Pipes,Round_Pipes (Mtr),125_B CLASS_4.8mm,95.4
10,2022,Pipe Fittings,Flange,150mm Table-D,0.0
10,2022,Pipe Fittings,Pipe Fittings,"Long Bend - C Class 5""",0.0
10,2022,AM/NS (Essar),Cheq.Plate,3mm*1250*5000 (Chq.),2930.0
10,2022,G.D.MALHOTRA,Flat,50*5,1200.0
10,2022,TATA Structura,Square_Pipe,32*32*1.6_YST210,1323.1
10,2022,TATA Structura,Square_Pipe,50*25*1.6_YST210,1457.5
10,2022,TATA Structura,Square_Pipe,60*40*1.6_YST210,21898.1
10,2022,VIZAG / SAIL,Angle,90*90*6mm,3936.0
10,2022,AM/NS (Essar),Plate,10mm*1250*2500,4000.0
10,2022,Rolling,Round_Bar,20mm,2340.8
10,2022,AM/NS (Essar),Plate,16mm*1250*2500,800.0
10,2022,JSW Kalinga Z Fab GP Pipe,G.P. Sheet,0.6mm*1250*2500,888.0
10,2022,VIZAG / SAIL,Channel,200*75 STD,420.7
10,2022,AM/NS (Essar),Plate,12mm CTL,1000.0
10,2022,VIZAG / SAIL,Channel,100*50 MED,209.6
10,2022,Rajuri TMT,TMT,06 MM,50.0
10,2022,Rajuri TMT,TMT,10 MM,3088.8
10,2022,Rajuri TMT,TMT,12 MM,4425.9
10,2022,Rajuri TMT,TMT,Bwire,230.0
10,2022,TATA Structura,Square_Pipe,80*40*2.9_YST210,9288.0
10,2022,As Per IS2062,Flat,300*12,415.9
10,2022,G.D.MALHOTRA,Angle,25*25*5mm,383.3
10,2022,VIZAG / SAIL,Beam,150*75 STD,2430.0
10,2022,AM/NS (Essar),Plate,25mm CTL,11665.0
10,2022,TATA Structura,Square_Pipe,113*113*4.8_YST210,1623.8
10,2022,TATA Structura,Square_Pipe,80*40*1.8_YST210,2953.8
10,2022,TATA Structura,Square_Pipe,80*40*1.6_YST210,4618.9
10,2022,TATA Structura,Square_Pipe,100*100*2.5_YST210,2017.8
10,2022,TATA Structura,Square_Pipe,100*100*2.0_YST210,885.0
10,2022,TATA Structura,Square_Pipe,25*25*1.6_YST210,5246.8
10,2022,AM/NS (Essar),Plate,4mm*1250*2500,2000.0
10,2022,Mahavir Steel,Square_Bar,12*12,1979.8
10,2022,TATA Structura,Square_Pipe,72*72*2.6_YST210,1278.2
10,2022,TATA Structura,Square_Pipe,75*25*2.0_YST210,108.0
10,2022,VIZAG / SAIL,Channel,150*75 STD,4998.400000000001
10,2022,VIZAG / SAIL,Channel,75*40 STD,2191.2000000000003
10,2022,VIZAG / SAIL,Channel,125*65 STD,7483.7
10,2022,G.D.MALHOTRA,Channel,75*40 -1.9,1209.0
10,2022,G.D.MALHOTRA,Angle,65*65*5mm,1458.5000000000002
10,2022,G.D.MALHOTRA,Angle,35*35*5mm,561.6
10,2022,G.D.MALHOTRA,Channel,100*50 MED,4019.4
10,2022,Rolling,Flat,50*5,252.0
10,2022,As Per IS2062,Flat,75*25,88.2
10,2022,As Per IS2062,Flat,75*6,294.0
10,2022,AM/NS (Essar),SHEET ,1.6mm*910*2500,3045.0
10,2022,AM/NS (Essar),SHEET ,3mm*1500*2500,1080.0
10,2022,AM/NS (Essar),Plate,8mm*2000*6300,5565.0
10,2022,AM/NS (CRC),CRC Sheet,1.5mm*1250*2500,740.0
10,2022,TATA Structura,Square_Pipe,40*20*1.6_YST210,7159.7
10,2022,G.D.MALHOTRA,Flat,25*5,18.0
10,2022,TATA Pipes,Round_Pipes,32_A CLASS_2.6mm,45.7
10,2022,JSW Colouron+,PPGL,0.50 CC AZ150 GSM,2786.4
10,2022,AM/NS (Essar),Plate,4mm CTL,300.0
10,2022,AM/NS (Essar),Plate,5mm*2000*6100,485.0
10,2022,AM/NS (Essar),Plate,8mm*1250*2500,1400.0
10,2022,AM/NS (Essar),Plate,40mm CTL,400.0
10,2022,AM/NS (Essar),Cheq.Plate,6mm*1250*5000 (Chq.),3310.0
10,2022,As Per IS2062,Flat,50*12,282.0
10,2022,As Per IS2062,Flat,40*12,729.5999999999999
10,2022,Mahavir Steel,Flat,25*12,504.0
10,2022,Mahavir Steel,Flat,32*12,1242.0
10,2022,As Per IS2062,Flat,50*20,46.8
10,2022,Mahavir Steel,Flat,50*32,150.72
10,2022,As Per IS2062,Flat,75*8,28.200000000000003
10,2022,Mahavir Steel,Square_Bar,20*20,56.52
10,2022,VIZAG / SAIL,Angle,75*75*10mm,66.0
10,2022,VIZAG / SAIL,Round_Bar,32mm,37.86
10,2022,TATA Pipes,Round_Pipes,25_B Class_3.2mm,72.30000000000001
10,2022,TATA Structura,Square_Pipe,25*25*3.2_YST210,25.3
10,2022,VIZAG / SAIL,Beam,200*100 STD,5283.6
10,2022,G.D.MALHOTRA,Flat,32*5,23.4
10,2022,TATA Structura,Square_Pipe,40*40*2.2_YST210,31.4
10,2022,AM/NS (Essar),Plate,8mm*1500*6300,5400.0
10,2022,AM/NS (Essar),Plate,6mm*1500*6300,2250.0
10,2022,Rolling,Round_Bar,12mm,53.4
10,2022,Rolling,Round_Bar,16mm,66.4
10,2022,G.D.MALHOTRA,Beam,100*50 L,232.2
10,2022,JINDAL STAR,G.I. Pipe(Mtr),80_4.8_C Class,1362.2
10,2022,Mahavir Steel,Flat,25*5,540.0
10,2022,AM/NS (Essar),Plate,10mm*1500*6300,3000.0
10,2022,AM/NS (Essar),Plate,16mm*1500*6300,1200.0
10,2022,AM/NS (Essar),SHEET ,3mm*1250*2500,3275.0
10,2022,AM/NS (Essar),Cheq.Plate,5mm*1250*5000 (Chq.),3040.0
10,2022,As Per IS2062,Flat,50*6,258.4
10,2022,TATA Pipes,Round_Pipes (Mtr),40_C CLASS_4.0mm,340.9
10,2022,TATA Pipes,Round_Pipes (Mtr),25_C CLASS_4.0mm,123.06
10,2022,Rolling,Round_Bar,25mm,211.7
10,2022,AM/NS (Essar),Plate,16MM*2500*12000,400.0
10,2022,AM/NS (Essar),SHEET ,1.6mm*900*600,700.0
10,2022,Mahavir Steel,Angle,25*25*5mm,768.3
10,2022,TATA Structura,Square_Pipe,150*150*4.0_YST210,6195.0
10,2022,TATA Structura,Square_Pipe,96*48*2.9_YST210,19787.52
10,2022,TATA Structura,Square_Pipe,50*25*2.0_YST210,2050.5
10,2022,As Per IS2062,Flat,300*16,301.6
10,2022,TATA Structura,Round_Pipes,80_2.6mm,31.5
10,2022,Rajuri TMT,TMT,08 MM,7724.2
10,2022,As Per IS2062,Flat,100*6,2141.0
10,2022,AM/NS (CRC),CRC Sheet,1.2mm*1250*2500,3812.0
10,2022,AM/NS (Essar),Plate,10mm CTL,1020.0
10,2022,AM/NS (Essar),Plate,6mm CTL,370.0
10,2022,Rajuri TMT,TMT,16 MM,2245.0
10,2022,Rajuri TMT,TMT,20 MM,496.0
10,2022,TATA GP Pipe ,G.P. Pipe,50*50*2.0mm,2707.3
10,2022,TATA GP Pipe ,G.P. Pipe,40*40*2.0mm,1440.0
10,2022,TATA GP Pipe ,G.P. Pipe,60*40*2.0mm,371.7
10,2022,TATA GP Pipe ,G.P. Pipe,80*40*2.0mm,216.0
10,2022,VIZAG / SAIL,Angle,75*75*8mm,3284.1000000000004
10,2022,VIZAG / SAIL,Angle,65*65*6mm,1879.2
10,2022,VIZAG / SAIL,Angle,50*50*6mm,222.9
10,2022,VIZAG / SAIL,Channel,100*50 STD,13188.8
10,2022,As Per IS2062,Flat,300*8,339.1
10,2022,AM/NS (Essar),SHEET ,3mm*1020*3660,348.0
10,2022,TATA Structura,Square_Pipe,145*82*2.9_YST210,1320.0
10,2022,TATA Structura,Square_Pipe,50*25*2.6_YST210,552.8
10,2022,TATA Structura,Square_Pipe,25*25*2.6_YST210,3844.8
10,2022,TATA Structura,Square_Pipe,60*60*2.0_YST210,1092.0
10,2022,TATA Structura,Square_Pipe,80*40*2.6_YST210,1365.0
10,2022,TATA Structura,Square_Pipe,40*40*2.0_YST210,6189.5
10,2022,TATA Structura,Square_Pipe,40*40*1.2_YST210,2190.0
10,2022,TATA Structura,Square_Pipe,50*25*1.2_YST210,480.0
10,2022,TATA Structura,Square_Pipe,75*25*1.6_YST210,2076.8
10,2022,TATA Structura,Square_Pipe,25*25*2.0_YST210,1974.1
10,2022,TATA Structura,Square_Pipe,25*25*1.2_YST210,1742.0
10,2022,TATA Structura,Square_Pipe,20*20*2.0_YST210,630.0
10,2022,TATA Pipes,Round_Pipes,20_2.6mm,936.0
10,2022,TATA Structura,Round_Pipes,20_2.9mm,1050.0
10,2022,TATA Structura,Square_Pipe,Pipe,48000.0
10,2022,VIZAG / SAIL,Beam,600*220 STD,7500.0
10,2022,VIZAG / SAIL,Beam,250*125 STD,6400.8
10,2022,As Per IS2062,Flat,200*10,4000.0
10,2022,VIZAG / SAIL,Beam,300*140 STD,8659.2
10,2022,TATA Structura,Square_Pipe,122*61*3.6_YST210,4583.6
10,2022,TATA Structura,Square_Pipe,122*61*2.9_YST210,349.9
10,2022,Rolling,Flat,25*3,36.0
10,2022,TATA GP Pipe ,G.P. Pipe,38*38*1.8mm,1432.8
10,2022,TATA GP Pipe ,G.P. Pipe,40*40*1.6mm,1914.8
10,2022,TATA GP Pipe ,G.P. Pipe,96*48*2.0mm,444.8
10,2022,TATA GP Pipe ,G.P. Pipe,25*25*1.6mm,1204.1
10,2022,TATA GP Pipe ,G.P. Pipe,25*25*2.0mm,1080.0
10,2022,TATA GP Pipe ,G.P. Pipe,60*40*1.2mm,666.4
10,2022,TATA GP Pipe ,G.P. Pipe,80*40*1.2mm,792.0
10,2022,TATA GP Pipe ,G.P. Pipe,72*72*2.0mm,690.0
10,2022,TATA GP Pipe ,G.P. Pipe,40*20*1.6mm,336.0
10,2022,TATA GP Pipe ,G.P. Pipe,50*25*1.6mm,636.8
10,2022,TATA GP Pipe ,G.P. Pipe,20*20*1.6mm,563.8
10,2022,TATA GP Pipe ,G.P. Pipe,60*40*1.6mm,797.3
10,2022,TATA GP Pipe ,G.P. Pipe,25_1.6mm,152.4
10,2022,TATA GP Pipe ,G.P. Pipe,50_1.6mm,278.4
10,2022,TATA GP Pipe ,G.P. Pipe,20_1.6mm,120.0
10,2022,TATA GP Pipe ,G.P. Pipe,40*20*1.8mm,275.4
10,2022,TATA GP Pipe ,G.P. Pipe,20_2.0mm,147.6
10,2022,TATA GP Pipe ,G.P. Pipe,40_2.0mm,273.6
10,2022,TATA Structura,Square_Pipe,72*72*4.8_YST210,115.9
10,2022,AM/NS (Essar),SHEET ,1.6mm*1250*2500,2200.0
10,2022,Mahavir Steel,Flat,40*10,576.6
10,2022,Rolling,Flat,40*3,27.0
10,2022,AM/NS (Essar),Plate,6mm*1250*2500,900.0
10,2022,AM/NS (Essar),SHEET ,2mm*1250*2500,1350.0
10,2022,As Per IS2062,Flat,100*20,108.6
10,2022,AM/NS (Essar),Plate,5mm*1250*2500,500.0
10,2022,TATA GP Pipe ,G.P. Pipe,50*50*1.6mm,318.1
10,2022,TATA GP Pipe ,G.P. Pipe,50*25*2.0mm,39.0
10,2022,Rolling,Square_Bar,12*12,149.2
10,2022,Rolling,Flat,32*5,23.4
10,2022,TATA Structura,Square_Pipe,95*25*2.0_YST210,1110.9
10,2022,TATA GP Pipe ,G.P. Pipe,40*20*2.0mm,40.6
10,2022,TATA Structura,Round_Pipes,25_1.6mm,762.5
10,2022,TATA Structura,Square_Pipe,72*72*1.6_YST210,1571.0
10,2022,TATA Structura,Square_Pipe,25*25*1.8_YST210,500.0
10,2022,TATA Structura,Round_Pipes,15_1.6mm,1202.0
10,2022,TATA Structura,Round_Pipes,32_1.6mm,500.0
10,2022,TATA Structura,Round_Pipes,40_1.6mm,1000.0
10,2022,TATA Structura,Round_Pipes,50_1.6mm,500.0
10,2022,TATA Structura,Round_Pipes,65_2.0mm,1092.9
10,2022,AM/NS (Essar),Plate,20mm CTL,250.0
10,2022,VIZAG / SAIL,Angle,100*100*8mm,1089.0
10,2022,TATA Structura,Square_Pipe,145*82*4.8_YST210,7355.0
10,2022,TATA Structura,Square_Pipe,50*50*2.6_YST210,3216.4
10,2022,TATA GP Pipe ,G.P. Pipe,80*40*1.6mm,1461.6
10,2022,TATA Structura,Square_Pipe,145*82*2.6_YST210,1433.2
10,2022,TATA Structura,Square_Pipe,72*72*2.0_YST210,1118.4
10,2022,TATA Structura,Square_Pipe,72*72*4.0_YST210,986.4
10,2022,TATA Structura,Square_Pipe,32*32*3.2_YST210,968.4
10,2022,TATA Structura,Square_Pipe,50*25*2.9_YST210,227.5
10,2022,Apollo,Round_Pipes,40_B CLASS_3.2mm,1068.0
10,2022,TATA Structura,Square_Pipe,40*40*4.0_YST210,504.0
10,2022,AM/NS (Essar),Plate,5mm*1500*6300,3750.0
10,2022,TATA Structura,Square_Pipe,80*80*2.9_YST210,3241.62
10,2022,As Per IS2062,Square_Bar,40*40,753.6
10,2022,TATA Structura,Square_Pipe,96*48*1.6_YST210,3949.4
10,2022,As Per IS2062,Flat,40*10,279.0
10,2022,Apollo,Square_Pipe,72*72*2.9_YST210,180.0
10,2022,Apollo,Square_Pipe,20*20*2.0_YST210,12.6
10,2022,Rolling,Round_Bar,10mm,18.6
10,2022,Rolling,Flat,25*5,60.0
10,2022,JSW Colouron+,PPGL,0.47 CC AZ 150 GSM,90.0
10,2022,AM/NS (Essar),SHEET ,3mm*1500*3050,2310.0
10,2022,VIZAG / SAIL,Angle,65*65*8mm,92.4
10,2022,TATA Structura,Square_Pipe,200*100*5.0_YST210,4653.6
10,2022,VIZAG / SAIL,Angle,100*100*10mm,536.4
10,2022,TATA Pipes,Round_Pipes (Mtr),50_C CLASS_4.5mm,74.2
10,2022,TATA Pipes,Round_Pipes (Mtr),80_C CLASS_4.8mm,237.6
10,2022,TATA Structura,Square_Pipe,100*100*3.0_YST210,1877.0
10,2022,TATA Structura,Square_Pipe,96*48*2.5_YST210,600.8
10,2022,TATA Structura,Square_Pipe,40*40*1.6_YST210,8042.6
10,2022,TATA Structura,Square_Pipe,20*20*1.6_YST210,2208.0
10,2022,TATA Structura,Square_Pipe,100*100*1.6_YST210,1995.0
10,2022,TATA Structura,Round_Pipes,20_2.2mm,601.9
10,2022,TATA Structura,Square_Pipe,20*20*1.2_YST210,225.0
10,2022,TATA Structura,Square_Pipe,60*40*2.0_YST210,3000.0
10,2022,TATA Structura,Square_Pipe,72*72*2.9_YST210,684.0
10,2022,AM/NS (Essar),Plate,12mm*1250*2500,900.0
10,2022,Mahavir Steel,Flat,25*10,516.0
10,2022,Mahavir Steel,Flat,32*6,108.0
10,2022,Mahavir Steel,Flat,40*6,102.6
10,2022,Mahavir Steel,Flat,40*8,30.0
10,2022,Mahavir Steel,Flat,50*6,14.4
10,2022,Mahavir Steel,Flat,50*10,912.6
10,2022,Mahavir Steel,Flat,65*16,146.9
10,2022,Mahavir Steel,Flat,75*10,35.4
10,2022,Mahavir Steel,Flat,100*16,75.6
10,2022,Mahavir Steel,Flat,125*16,94.5
10,2022,TATA Structura,Round_Pipes,20_1.6mm,500.0
10,2022,TATA Structura,Square_Pipe,50*50*1.2_YST210,500.0
10,2022,TATA Structura,Square_Pipe,100*100*5.0_YST210,690.7
10,2022,TATA Structura,Round_Pipes,100_2.6mm,436.6
10,2022,AM/NS (Essar),Plate,6mm*2000*6300,4776.0
10,2022,AM/NS (Essar),Plate,10mm*2000*6300,7960.0
10,2022,AM/NS (Essar),Plate,12mm*2000*6300,4800.0
10,2022,TATA Structura,Square_Pipe,50*50*4.0_YST210,524.7
10,2022,Mahavir Steel,Flat,65*20,918.9
10,2022,Mahavir Steel,Flat,50*20,468.0
10,2022,Mahavir Steel,Flat,32*5,78.0
10,2022,Mahavir Steel,Square_Bar,25*25,294.6
10,2022,Mahavir Steel,Angle,37*37*3mm,1231.2
10,2022,Mahavir Steel,Angle,30*30*3mm,730.8
10,2022,Mahavir Steel,Channel,70*35,5997.6
10,2022,AM/NS (Essar),Plate,12mm*1500*6300,35895.0
10,2022,Mahavir Steel,Angle,40*40*5mm,270.0
10,2022,TATA Pipes,Round_Pipes (Mtr),40_B CLASS_3.2mm,854.4
10,2022,TATA Pipes,Round_Pipes (Mtr),25_B CLASS_3.2mm,578.4
10,2022,As Per IS2062,Flat,100*12,112.8
10,2022,AM/NS (Essar),Plate,32mm CTL,1150.0
10,2022,As Per IS2062,Flat,200*12,451.2
10,2022,TATA Structura,Square_Pipe,60*40*1.8_YST210,1500.0
10,2022,AM/NS (Essar),Plate,4mm*2000*3050,195.0
10,2022,TATA Structura,Square_Pipe,150*150*5.0_YST210,1794.0
10,2022,Apollo GP Pipe,G.P. Pipe,75*25*2.0mm,10620.0
10,2022,TATA GP Pipe ,G.P. Pipe,72*72*1.6mm,1047.0
10,2022,TATA GP Pipe ,G.P. Pipe,96*48*1.6mm,1056.0
10,2022,TATA Structura,Round_Pipes,40_A CLASS_2.9mm,77.5
10,2022,Mahavir Steel,Flat,40*20,945.0
10,2022,VIZAG / SAIL,Round_Bar,50mm,92.5
10,2022,Apollo,Square_Pipe,50*50*1.2_YST210,398.4
10,2022,TATA Structura,Square_Pipe,91*91*3.6_YST210,579.6
10,2022,Apollo GP Pipe,G.P. Pipe,40*40*1.2mm,284.4
10,2022,Apollo GP Pipe,G.P. Pipe,40*40*1.6mm,354.6
10,2022,Apollo GP Pipe,G.P. Pipe,50*50*1.2mm,439.9
10,2022,Apollo GP Pipe,G.P. Pipe,50*50*1.6mm,578.4
10,2022,VIZAG / SAIL,Round_Bar,25mm,69.3
10,2022,TATA Structura,Square_Pipe,180*180*4.0_YST210,2746.8
10,2022,Apollo,Square_Pipe,150*150*3.0_YST210,2673.0
10,2022,TATA Structura,Square_Pipe,40*20*2.0_YST210,60.48
10,2022,TATA Structura,Square_Pipe,60*40*2.9_YST210,148.32
10,2022,AM/NS (Essar),Plate,5mm*1250*6300,945.0
10,2022,Polish Bar,Polish Bar,Sq 32*32,434.16
10,2022,As Per IS2062,Flat,50*16,75.6
10,2022,As Per IS2062,Flat,40*16,30.0
10,2022,Apollo,Square_Pipe,40*10*1.6_YST210,1099.2
10,2022,Mahavir Steel,Channel,100*50 MED,119.4
10,2022,AM/NS (Essar),SHEET ,2.5mm*1250*3650,90.0
10,2022,As Per IS2062,Flat,75*20,43.2
10,2022,As Per IS2062,Flat,125*6,9.0
10,2022,As Per IS2062,Flat,250*12,14.0
10,2022,G.D.MALHOTRA,Angle,65*65*6mm,34.8
10,2022,TATA Pipes,Round_Pipes_HD (Mtr),450_6.0mm,1201.7
10,2022,TATA Pipes,Round_Pipes (Mtr),100_C CLASS_5.4mm,696.0
10,2022,Pipe Fittings,Pipe Fittings,"Long Bend - C Class 4""",0.0
10,2022,Pipe Fittings,Flange,100 mm,0.0
10,2022,TATA Structura,Square_Pipe,60*60*3.2_YST210,726.0
10,2022,TATA Structura,Square_Pipe,100*100*4.0_YST210,887.8
10,2022,TATA Structura,Square_Pipe,80*40*4.0_YST210,1485.0
10,2022,As Per IS2062,Flat,150*6,42.6
10,2022,As Per IS2062,Flat,50*8,75.4
10,2022,TATA Structura,Round_Pipes,25_A CLASS_2.6mm,237.6
10,2022,TATA Pipes,Round_Pipes_HD (Mtr),300_8.0mm,728.3
10,2022,TATA Structura,Square_Pipe,200*100*4.0_YST210,432.2
10,2022,TATA Structura,Square_Pipe,172*92*4.8_YST310,919.7
10,2022,G.D.MALHOTRA,Angle,40*40*6mm,1617.0
10,2022,TATA Structura,Square_Pipe,50*50*3.6_YST210,1774.8
10,2022,Mahavir Steel,Flat,150*16,37.6
11,2022,TATA Structura,Square_Pipe,96*48*2.0_YST210,3296.0
11,2022,TATA Structura,Square_Pipe,50*25*2.0_YST210,1681.4
11,2022,TATA Structura,Square_Pipe,80*40*2.0_YST210,16498.5
11,2022,G.D.MALHOTRA,Angle,50*50*4mm,54.0
11,2022,TATA Structura,Square_Pipe,96*48*2.9_YST210,4487.9
11,2022,TATA Structura,Square_Pipe,50*50*2.0_YST210,12808.0
11,2022,TATA Structura,Square_Pipe,145*82*2.9_YST210,840.0
11,2022,TATA Structura,Square_Pipe,150*150*4.0_YST210,1575.0
11,2022,AM/NS (Essar),SHEET ,3mm*1250*2500,3300.0
11,2022,AM/NS (Essar),SHEET ,1.6mm*910*2500,1653.0
11,2022,AM/NS (Essar),SHEET ,1.6mm*1250*2500,1120.0
11,2022,VIZAG / SAIL,Channel,150*75 STD,9718.2
11,2022,VIZAG / SAIL,Channel,75*40 STD,1382.4
11,2022,VIZAG / SAIL,Channel,125*65 STD,4261.2
11,2022,G.D.MALHOTRA,Channel,100*50 MED,3784.9
11,2022,G.D.MALHOTRA,Channel,70*35,1008.0
11,2022,G.D.MALHOTRA,Angle,65*65*5mm,1117.2
11,2022,G.D.MALHOTRA,Angle,50*50*5mm,1165.0
11,2022,G.D.MALHOTRA,Angle,40*40*5mm,2880.0
11,2022,G.D.MALHOTRA,Angle,35*35*5mm,670.8000000000001
11,2022,Rolling,Flat,50*5,240.0
11,2022,As Per IS2062,Flat,75*25,176.4
11,2022,As Per IS2062,Flat,75*6,413.0
11,2022,AM/NS (Essar),Plate,8mm CTL,910.0
11,2022,G.D.MALHOTRA,Channel,75*40 -1.7,1708.1
11,2022,TATA Structura,Square_Pipe,50*50*1.6_YST210,10017.9
11,2022,TATA Structura,Square_Pipe,40*40*1.6_YST210,4469.200000000001
11,2022,TATA Structura,Square_Pipe,40*20*1.6_YST210,12470.1
11,2022,TATA Structura,Square_Pipe,72*72*2.0_YST210,3203.2
11,2022,TATA Structura,Square_Pipe,60*40*2.0_YST210,4500.0
11,2022,TATA Structura,Square_Pipe,40*40*2.0_YST210,8984.0
11,2022,TATA Structura,Square_Pipe,80*40*1.6_YST210,7073.6
11,2022,TATA Structura,Square_Pipe,60*40*1.6_YST210,16983.7
11,2022,TATA Structura,Square_Pipe,20*20*1.6_YST210,1301.6999999999998
11,2022,TATA Structura,Square_Pipe,25*25*1.6_YST210,3224.7
11,2022,TATA Pipes,Round_Pipes,200_5.0mm,2217.6
11,2022,TATA Structura,Round_Pipes,65_A CLASS_2.9mm,1918.6
11,2022,TATA Structura,Round_Pipes,50_2mm,407.5
11,2022,TATA Structura,Round_Pipes,32_1.8mm,421.8
11,2022,Rajuri TMT,TMT,08 MM,9180.6
11,2022,Rajuri TMT,TMT,10 MM,4297.0
11,2022,Rajuri TMT,TMT,12 MM,6170.8
11,2022,Rajuri TMT,TMT,16 MM,3649.5
11,2022,Rajuri TMT,TMT,Bwire,35.0
11,2022,As Per IS2062,Flat,200*20,188.4
11,2022,VIZAG / SAIL,Beam,150*75 STD,1440.0
11,2022,TATA Structura,Square_Pipe,96*48*2.5_YST210,2385.6000000000004
11,2022,TATA Structura,Square_Pipe,122*61*2.5_YST210,1489.2000000000005
11,2022,JSW Colouron+,PPGL,0.47 CC AZ 150 GSM,658.8
11,2022,VIZAG / SAIL,Channel,100*50 STD,8010.400000000001
11,2022,Polish Bar,Polish Bar,R 16mm,28.4
11,2022,Mahavir Steel,Angle,30*30*3mm,92.4
11,2022,Rolling,Flat,25*5,2802.0
11,2022,AM/NS (Essar),Plate,5mm*1250*6300,1260.0
11,2022,AM/NS (Essar),Plate,4mm*1500*6300,8990.0
11,2022,AM/NS (Essar),Plate,4mm*1250*6300,6370.0
11,2022,AM/NS (Essar),Plate,5mm*1500*6300,12000.0
11,2022,AM/NS (Essar),Plate,6mm*1500*6300,5850.0
11,2022,AM/NS (CRC),CRC Sheet,1.5mm*1250*2500,2072.0
11,2022,Rajuri TMT,TMT,06 MM,1005.7
11,2022,AM/NS (Essar),Plate,10mm*1500*6300,6000.0
11,2022,As Per IS2062,Flat,65*10,1173.0
11,2022,As Per IS2062,Flat,200*10,282.6
11,2022,As Per IS2062,Flat,75*16,56.4
11,2022,Mahavir Steel,Flat,50*8,37.7
11,2022,Mahavir Steel,Flat,50*10,23.4
11,2022,As Per IS2062,Flat,100*6,423.0
11,2022,AM/NS (Essar),Plate,4mm*2000*3650,235.0
11,2022,As Per IS2062,Flat,40*12,22.8
11,2022,TATA Structura,Square_Pipe,100*100*2.0_YST210,6770.2
11,2022,Mahavir Steel,Beam,100*50 STD,864.0
11,2022,Mahavir Steel,Angle,35*35*5mm,343.2
11,2022,Rolling,Round_Bar,12mm,16.0
11,2022,TATA Structura,Square_Pipe,50*25*1.6_YST210,2016.0
11,2022,TATA Structura,Round_Pipes,65_2.0mm,1000.0
11,2022,TATA Structura,Round_Pipes,80_2.0mm,1000.0
11,2022,TATA Structura,Square_Pipe,72*72*2.6_YST210,1944.5
11,2022,TATA Structura,Square_Pipe,100*100*2.5_YST210,2562.4
11,2022,TATA Structura,Square_Pipe,25*25*2.6_YST210,1090.8
11,2022,TATA Structura,Square_Pipe,113*113*4.8_YST210,2101.4
11,2022,As Per IS2062,Flat,300*8,113.0
11,2022,Mahavir Steel,Flat,25*12,187.2
11,2022,Mahavir Steel,Flat,40*10,37.2
11,2022,Mahavir Steel,Flat,40*12,250.8
11,2022,Polish Bar,Polish Bar,R 25mm,254.1
11,2022,Polish Bar,Polish Bar,R 20mm,88.9
11,2022,TATA Pipes,Round_Pipes (Mtr),25_C CLASS_4.0mm,123.1
11,2022,TATA Pipes,Round_Pipes (Mtr),40_C CLASS_4.0mm,157.3
11,2022,TATA Structura,Square_Pipe,80*80*4.8_YST310,65.2
11,2022,G.D.MALHOTRA,Beam,125*70 MED,882.0
11,2022,TATA Pipes,Round_Pipes_HD (Mtr),300_5.0mm,235.9
11,2022,TATA Structura,Square_Pipe,122*61*2.9_YST210,599.7
11,2022,As Per IS2062,Flat,150*6,64.2
11,2022,VIZAG / SAIL,Angle,50*50*6mm,675.0
11,2022,VIZAG / SAIL,Angle,65*65*6mm,382.8
11,2022,Mahavir Steel,Flat,50*5,168.0
