,month,year,brandid,pwid,brandname,productname,name,weight
5707,7,2022,5,409,G.D.MALHOTRA,Beam,125*70 L,324.0
5708,7,2022,17,117,TATA Pipes,Round_Pipes_HD (Mtr),300_5.0mm,118.0
5709,7,2022,1,891,TATA Structura,Square_Pipe,72*72*1.6_YST210,1120.0
5710,7,2022,1,964,TATA Structura,Square_Pipe,40*40*1.8_YST210,1373.7
5711,7,2022,1,48,TATA Structura,Square_Pipe,80*80*4.0_YST210,1054.6999999999998
5712,7,2022,14,320,As Per IS2062,Flat,150*10,135.6
5713,7,2022,11,524,AM/NS (Essar),Cheq.Plate,8mm*1250*6300 (Chq.),210.0
5714,7,2022,11,525,AM/NS (Essar),Cheq.Plate,10mm*1250*5000 (Chq.),260.0
5715,7,2022,1,346,TATA Structura,Square_Pipe,50*50*2.2_YST210,499.5
5716,7,2022,3,267,Mahavir Steel,Flat,40*5,96.0
5717,7,2022,3,297,Mahavir Steel,Flat,75*16,112.8
5718,7,2022,5,281,G.D.MALHOTRA,Flat,50*12,56.4
5719,7,2022,3,258,Mahavir Steel,Flat,25*12,28.8
5720,7,2022,9,759,Apollo,Square_Pipe,72*72*6.0_YST210,70.0
5721,7,2022,11,443,AM/NS (Essar),Plate,12mm*1250*2500,600.0
5722,7,2022,9,620,Apollo,Round_Pipes,25_B Class_3.2mm,100.0
5723,7,2022,14,321,As Per IS2062,Flat,150*12,600.0
5724,7,2022,5,174,G.D.MALHOTRA,Angle,35*35*4mm,239.4
5725,7,2022,3,254,Mahavir Steel,Flat,25*5,36.0
5726,7,2022,5,268,G.D.MALHOTRA,Flat,40*6,57.599999999999994
5727,7,2022,5,286,G.D.MALHOTRA,Flat,65*6,18.4
5728,7,2022,1,58,TATA Structura,Square_Pipe,66*33*2.6_YST210,221.4
5729,7,2022,1,24,TATA Structura,Square_Pipe,32*32*2.0_YST210,367.2
5730,7,2022,3,260,Mahavir Steel,Flat,32*5,181.0
5731,7,2022,1,343,TATA Structura,Square_Pipe,50*50*1.6_YST210,6694.7
5732,7,2022,25,663,TATA GP Pipe ,G.P. Pipe,80*40*1.6mm,904.8
5733,7,2022,25,646,TATA GP Pipe ,G.P. Pipe,25*25*1.6mm,139.2
5734,7,2022,14,271,As Per IS2062,Flat,40*12,45.6
5735,7,2022,5,186,G.D.MALHOTRA,Angle,50*50*4mm,54.0
5736,7,2022,30,486,AM/NS (CRC),CRC Sheet,1mm*1250*2500,275.0
5737,7,2022,1,349,TATA Structura,Square_Pipe,50*50*4.0_YST210,1189.4
5738,7,2022,1,47,TATA Structura,Square_Pipe,80*80*3.2_YST210,1270.4
5739,7,2022,1,354,TATA Structura,Square_Pipe,60*40*2.0_YST210,4433.8
5740,7,2022,17,85,TATA Pipes,Round_Pipes,32_A CLASS_2.6mm,500.0
5741,7,2022,1,151,TATA Structura,Square_Pipe,32*32*1.6_YST210,88.8
5742,7,2022,1,873,TATA Structura,Square_Pipe,25*25*2.9_YST210,336.0
5743,7,2022,1,137,TATA Structura,Square_Pipe,96*48*2.9_YST210,455.79999999999995
5744,7,2022,1,154,TATA Structura,Square_Pipe,40*20*2.0_YST210,1129.0
5745,7,2022,3,262,Mahavir Steel,Flat,32*8,216.0
5746,7,2022,5,260,G.D.MALHOTRA,Flat,32*5,78.0
5747,7,2022,3,342,Mahavir Steel,Flat,300*12,169.8
5748,7,2022,16,526,Polish Bar,Polish Bar,R 16mm,56.9
5749,7,2022,14,306,As Per IS2062,Flat,100*20,94.2
5750,7,2022,11,513,AM/NS (Essar),SHEET ,3mm*1020*2500,120.0
5751,7,2022,11,452,AM/NS (Essar),Plate,20mm*1250*6300,1240.0
5752,7,2022,9,743,Apollo,Round_Pipes,250_5.0mm,379.9
5753,7,2022,9,884,Apollo,Round_Pipes,200_6.0mm,353.9
5754,7,2022,11,444,AM/NS (Essar),Plate,12mm*1250*6300,745.0
5755,7,2022,1,904,TATA Structura,Square_Pipe,95*25*2.0_YST210,555.5
5756,7,2022,1,866,TATA Structura,Round_Pipes,15_1.6mm,93.6
5757,7,2022,17,102,TATA Pipes,Round_Pipes (Mtr),100_C CLASS_5.4mm,87.0
5758,7,2022,17,96,TATA Pipes,Round_Pipes (Mtr),65_C CLASS_4.5mm,475.8
5759,7,2022,17,99,TATA Pipes,Round_Pipes (Mtr),80_C CLASS_4.8mm,297.0
5760,7,2022,17,81,TATA Pipes,Round_Pipes (Mtr),20_C CLASS_3.2mm,101.0
5761,7,2022,14,283,As Per IS2062,Flat,50*20,46.8
5762,7,2022,1,145,TATA Structura,Square_Pipe,20*20*1.2_YST210,225.0
5763,7,2022,9,343,Apollo,Square_Pipe,50*50*1.6_YST210,116.6
5764,7,2022,9,20,Apollo,Square_Pipe,25*25*1.6_YST210,112.3
5765,7,2022,9,345,Apollo,Square_Pipe,50*50*2.0_YST210,72.0
5766,7,2022,9,164,Apollo,Square_Pipe,80*40*2.0_YST210,351.4
5767,7,2022,9,137,Apollo,Square_Pipe,96*48*2.9_YST210,76.0
5768,7,2022,3,256,Mahavir Steel,Flat,25*8,48.0
5769,7,2022,14,284,As Per IS2062,Flat,50*25,117.6
5770,7,2022,16,527,Polish Bar,Polish Bar,R 20mm,14.8
5771,7,2022,11,466,AM/NS (Essar),Plate,6mm*2000*6300,2985.0
5772,7,2022,11,442,AM/NS (Essar),Plate,10mm*2000*6300,2985.0
5773,7,2022,1,79,TATA Structura,Round_Pipes,20_A CLASS_2.3mm,74.5
5774,7,2022,14,377,As Per IS2062,Square_Bar,40*40,753.5999999999999
5775,7,2022,16,535,Polish Bar,Polish Bar,Sq 40*40,904.3
5776,7,2022,17,92,TATA Pipes,Round_Pipes (Mtr),50_B CLASS_3.6mm,120.7
5777,7,2022,17,795,TATA Pipes,Round_Pipes_HD (Mtr),200_6.0mm,567.5
5778,7,2022,16,534,Polish Bar,Polish Bar,Sq 32*32,289.4
5779,7,2022,14,376,As Per IS2062,Square_Bar,32*32,1404.4
5780,7,2022,9,760,Apollo,Square_Pipe,150*150*3.0_YST210,3483.0
5781,7,2022,1,55,TATA Structura,Square_Pipe,60*40*2.9_YST210,49.4
5782,7,2022,1,88,TATA Structura,Round_Pipes,40_A CLASS_2.9mm,77.6
5783,7,2022,17,660,TATA Pipes,Round_Pipes,80_C CLASS_4.8mm,356.4
5784,7,2022,9,36,Apollo,Square_Pipe,50*50*2.9_YST210,247.2
5785,7,2022,9,349,Apollo,Square_Pipe,50*50*4.0_YST210,70.0
5786,7,2022,14,272,As Per IS2062,Flat,40*16,30.0
5787,7,2022,15,389,Rolling,Round_Bar,32mm,113.6
5788,7,2022,21,584,MSL Seamless,Seamless Pipe,50_Sch40_3.91mm,163.2
5789,7,2022,21,567,MSL Seamless,Seamless Pipe,25_Sch40_3.38mm,15.0
5790,7,2022,21,582,MSL Seamless,Seamless Pipe,40_Sch40_3.68mm,24.3
5791,7,2022,14,319,As Per IS2062,Flat,150*8,564.0
5792,7,2022,1,998,TATA Structura,Square_Pipe,145*82*2.6_YST210,55.5
5793,7,2022,1,362,TATA Structura,Square_Pipe,75*25*2.0_YST210,180.0
5794,7,2022,11,449,AM/NS (Essar),Plate,16mm*1250*2500,400.0
5795,7,2022,3,374,Mahavir Steel,Square_Bar,20*20,134.0
5796,7,2022,5,278,G.D.MALHOTRA,Flat,50*6,2500.0
5797,7,2022,3,257,Mahavir Steel,Flat,25*10,240.0
5798,7,2022,36,808,JSW Kalinga Pipe,Round_Pipes_HD (Mtr),400_5.0mm,593.9
5799,7,2022,1,91,TATA Structura,Round_Pipes,50_A CLASS_2.9mm,244.8
5800,7,2022,5,277,G.D.MALHOTRA,Flat,50*5,120.0
5801,7,2022,5,270,G.D.MALHOTRA,Flat,40*10,37.2
5802,7,2022,5,294,G.D.MALHOTRA,Flat,75*8,56.400000000000006
5803,7,2022,1,126,TATA Structura,Round_Pipes,65_2.0mm,131.8
5804,7,2022,1,361,TATA Structura,Square_Pipe,75*25*1.6_YST210,63.8
5805,8,2022,7,199,VIZAG / SAIL,Angle,75*75*8mm,1014.6
5806,8,2022,7,194,VIZAG / SAIL,Angle,65*65*6mm,1914.0
5807,8,2022,7,234,VIZAG / SAIL,Channel,200*75 STD,3772.2
5808,8,2022,7,224,VIZAG / SAIL,Channel,75*40 STD,2462.399999999999
5809,8,2022,1,71,TATA Structura,Square_Pipe,145*82*4.8_YST210,5922.3
5810,8,2022,1,746,TATA Structura,Square_Pipe,96*48*4.8_YST310,104.4
5811,8,2022,17,99,TATA Pipes,Round_Pipes (Mtr),80_C CLASS_4.8mm,1485.0
5812,8,2022,17,104,TATA Pipes,Round_Pipes (Mtr),125_B CLASS_4.8mm,381.6
5813,8,2022,7,188,VIZAG / SAIL,Angle,50*50*6mm,540.0
5814,8,2022,7,232,VIZAG / SAIL,Channel,150*75 STD,6452.4
5815,8,2022,17,83,TATA Pipes,Round_Pipes (Mtr),25_B CLASS_3.2mm,477.2
5816,8,2022,17,80,TATA Pipes,Round_Pipes (Mtr),20_B CLASS_2.6mm,280.8
5817,8,2022,11,430,AM/NS (Essar),Plate,6mm*1500*6300,2700.0
5818,8,2022,11,467,AM/NS (Essar),Plate,8mm*1250*2500,2600.0
5819,8,2022,11,569,AM/NS (Essar),Plate,4mm CTL,640.0
5820,8,2022,11,432,AM/NS (Essar),Plate,4mm*1250*2500,5200.0
5821,8,2022,7,231,VIZAG / SAIL,Channel,125*65 STD,13745.8
5822,8,2022,14,377,As Per IS2062,Square_Bar,40*40,1356.5
5823,8,2022,3,274,Mahavir Steel,Flat,40*25,1461.5
5824,8,2022,5,187,G.D.MALHOTRA,Angle,50*50*5mm,2280.0
5825,8,2022,15,386,Rolling,Round_Bar,16mm,436.9
5826,8,2022,8,239,Rajuri TMT,TMT,06 MM,1005.2
5827,8,2022,8,240,Rajuri TMT,TMT,08 MM,10096.7
5828,8,2022,5,229,G.D.MALHOTRA,Channel,100*50 MED,1319.0
5829,8,2022,5,226,G.D.MALHOTRA,Channel,75*40 -1.7,5159.299999999998
5830,8,2022,1,164,TATA Structura,Square_Pipe,80*40*2.0_YST210,3081.2
5831,8,2022,1,27,TATA Structura,Square_Pipe,40*40*2.0_YST210,9088.4
5832,8,2022,5,178,G.D.MALHOTRA,Angle,40*40*4mm,28.8
5833,8,2022,5,188,G.D.MALHOTRA,Angle,50*50*6mm,514.3
5834,8,2022,14,319,As Per IS2062,Flat,150*8,1670.0
5835,8,2022,5,403,G.D.MALHOTRA,Beam,100*50 L,881.3999999999999
5836,8,2022,1,1000,TATA Structura,Square_Pipe,80*40*1.8_YST210,2058.8
5837,8,2022,1,667,TATA Structura,Square_Pipe,50*50*1.8_YST210,2688.9
5838,8,2022,30,486,AM/NS (CRC),CRC Sheet,1mm*1250*2500,450.0
5839,8,2022,11,516,AM/NS (Essar),SHEET ,3mm*1250*2500,9000.0
5840,8,2022,5,260,G.D.MALHOTRA,Flat,32*5,54.599999999999994
5841,8,2022,15,253,Rolling,Flat,25*3,218.0
5842,8,2022,5,179,G.D.MALHOTRA,Angle,40*40*5mm,1512.0
5843,8,2022,17,93,TATA Pipes,Round_Pipes (Mtr),50_C CLASS_4.5mm,408.5
5844,8,2022,17,558,TATA Pipes,Round_Pipes (Mtr),125_C CLASS_5.4mm,107.4
5845,8,2022,8,241,Rajuri TMT,TMT,10 MM,6363.0
5846,8,2022,8,242,Rajuri TMT,TMT,12 MM,1823.1
5847,8,2022,8,243,Rajuri TMT,TMT,16 MM,1567.5
5848,8,2022,11,434,AM/NS (Essar),Plate,6mm*1250*2500,2250.0
5849,8,2022,5,267,G.D.MALHOTRA,Flat,40*5,28.799999999999997
5850,8,2022,8,244,Rajuri TMT,TMT,20 MM,177.5
5851,8,2022,13,621,JSW Colouron+,PPGL,0.47 CC AZ 150 GSM,2320.0
5852,8,2022,13,726,JSW Colouron+,PPGL,Ridge,0.0
5853,8,2022,5,175,G.D.MALHOTRA,Angle,35*35*5mm,530.4
5854,8,2022,5,169,G.D.MALHOTRA,Angle,25*25*5mm,21.6
5855,8,2022,3,254,Mahavir Steel,Flat,25*5,2489.4
5856,8,2022,3,281,Mahavir Steel,Flat,50*12,56.4
5857,8,2022,3,260,Mahavir Steel,Flat,32*5,601.6999999999999
5858,8,2022,3,301,Mahavir Steel,Flat,100*6,56.4
5859,8,2022,1,22,TATA Structura,Square_Pipe,25*25*2.6_YST210,2116.8
5860,8,2022,15,385,Rolling,Round_Bar,12mm,133.4
5861,8,2022,3,321,Mahavir Steel,Flat,150*12,169.2
5862,8,2022,3,304,Mahavir Steel,Flat,100*12,169.2
5863,8,2022,3,267,Mahavir Steel,Flat,40*5,2408.7
5864,8,2022,3,296,Mahavir Steel,Flat,75*12,42.6
5865,8,2022,11,714,AM/NS (Essar),Plate,4mm*1250*6300,490.0
5866,8,2022,7,228,VIZAG / SAIL,Channel,100*50 STD,13438.5
5867,8,2022,17,90,TATA Pipes,Round_Pipes (Mtr),40_C CLASS_4.0mm,236.0
5868,8,2022,11,504,AM/NS (Essar),SHEET ,1.6mm*1250*2500,17680.0
5869,8,2022,11,505,AM/NS (Essar),SHEET ,1.6mm*910*2500,5465.0
5870,8,2022,1,20,TATA Structura,Square_Pipe,25*25*1.6_YST210,3174.2
5871,8,2022,1,426,TATA Structura,Square_Pipe,50*25*1.6_YST210,3512.5
5872,8,2022,1,352,TATA Structura,Square_Pipe,60*40*1.6_YST210,28639.2
5873,8,2022,1,156,TATA Structura,Square_Pipe,40*40*1.6_YST210,19502.4
5874,8,2022,1,751,TATA Structura,Square_Pipe,122*61*2.5_YST210,4073.4
5875,8,2022,1,998,TATA Structura,Square_Pipe,145*82*2.6_YST210,833.2
5876,8,2022,1,354,TATA Structura,Square_Pipe,60*40*2.0_YST210,4254.3
5877,8,2022,1,972,TATA Structura,Square_Pipe,100*100*1.6_YST210,1085.5
5878,8,2022,1,21,TATA Structura,Square_Pipe,25*25*2.0_YST210,2293.3999999999996
5879,8,2022,1,135,TATA Structura,Square_Pipe,96*48*2.0_YST210,6910.7
5880,8,2022,1,358,TATA Structura,Square_Pipe,72*72*2.0_YST210,5447.4
5881,8,2022,1,730,TATA Structura,Square_Pipe,60*40*1.8_YST210,1349.1
5882,8,2022,1,343,TATA Structura,Square_Pipe,50*50*1.6_YST210,25481.100000000002
5883,8,2022,1,153,TATA Structura,Square_Pipe,40*20*1.6_YST210,2945.3
5884,8,2022,15,266,Rolling,Flat,40*3,27.0
5885,8,2022,1,154,TATA Structura,Square_Pipe,40*20*2.0_YST210,1270.1
5886,8,2022,14,278,As Per IS2062,Flat,50*6,345.6
5887,8,2022,14,318,As Per IS2062,Flat,150*6,85.2
5888,8,2022,14,280,As Per IS2062,Flat,50*10,140.39999999999998
5889,8,2022,1,134,TATA Structura,Square_Pipe,96*48*1.6_YST210,3320.9
5890,8,2022,1,363,TATA Structura,Square_Pipe,80*40*1.6_YST210,14117.599999999999
5891,8,2022,1,891,TATA Structura,Square_Pipe,72*72*1.6_YST210,7164.599999999999
5892,8,2022,14,373,As Per IS2062,Square_Bar,16*16,506.5
5893,8,2022,11,572,AM/NS (Essar),Plate,10mm CTL,200.0
5894,8,2022,11,741,AM/NS (Essar),Plate,20mm*1250*2500,500.0
5895,8,2022,11,574,AM/NS (Essar),Plate,16MM*2500*12000,1400.0
5896,8,2022,7,209,VIZAG / SAIL,Angle,100*100*8mm,72.6
5897,8,2022,7,206,VIZAG / SAIL,Angle,90*90*8mm,2397.6000000000004
5898,8,2022,1,132,TATA Structura,Square_Pipe,100*100*4.0_YST210,17293.4
5899,8,2022,7,229,VIZAG / SAIL,Channel,100*50 MED,4176.0
5900,8,2022,14,301,As Per IS2062,Flat,100*6,907.0000000000001
5901,8,2022,1,136,TATA Structura,Square_Pipe,96*48*2.5_YST210,537.6
5902,8,2022,1,149,TATA Structura,Square_Pipe,25*25*1.2_YST210,2666.4
5903,8,2022,1,145,TATA Structura,Square_Pipe,20*20*1.2_YST210,975.0
5904,8,2022,1,155,TATA Structura,Square_Pipe,40*40*1.2_YST210,4980.0
5905,8,2022,1,366,TATA Structura,Square_Pipe,50*50*1.2_YST210,6691.2
5906,8,2022,1,563,TATA Structura,Square_Pipe,50*25*1.2_YST210,4368.0
5907,8,2022,1,151,TATA Structura,Square_Pipe,32*32*1.6_YST210,859.4
5908,8,2022,1,345,TATA Structura,Square_Pipe,50*50*2.0_YST210,4290.0
5909,8,2022,1,999,TATA Structura,Square_Pipe,80*80*2.9_YST210,800.4
5910,8,2022,1,131,TATA Structura,Square_Pipe,100*100*3.0_YST210,5223.0
5911,8,2022,11,468,AM/NS (Essar),Plate,8mm*1250*6300,1000.0
5912,8,2022,11,449,AM/NS (Essar),Plate,16mm*1250*2500,800.0
5913,8,2022,11,444,AM/NS (Essar),Plate,12mm*1250*6300,1490.0
5914,8,2022,1,995,TATA Structura,Round_Pipes,20_2.9mm,2400.0
5915,8,2022,1,122,TATA Structura,Round_Pipes,40_1.6mm,300.0
5916,8,2022,1,112,TATA Structura,Round_Pipes,20_1.6mm,2000.0
5917,8,2022,1,62,TATA Structura,Square_Pipe,80*40*2.6_YST210,4709.8
5918,8,2022,11,433,AM/NS (Essar),Plate,5mm*1250*2500,2750.0
5919,8,2022,11,439,AM/NS (Essar),Plate,10mm*1250*2500,750.0
5920,8,2022,3,303,Mahavir Steel,Flat,100*10,46.8
5921,8,2022,3,288,Mahavir Steel,Flat,65*10,30.6
5922,8,2022,3,320,Mahavir Steel,Flat,150*10,70.8
5923,8,2022,3,299,Mahavir Steel,Flat,75*25,176.4
5924,8,2022,1,45,TATA Structura,Square_Pipe,72*72*4.0_YST210,1035.8000000000002
5925,8,2022,1,34,TATA Structura,Square_Pipe,40*40*4.0_YST210,504.0
5926,8,2022,1,350,TATA Structura,Square_Pipe,50*50*5.0_YST210,1847.2
5927,8,2022,5,225,G.D.MALHOTRA,Channel,75*40 -1.9,468.0
5928,8,2022,5,193,G.D.MALHOTRA,Angle,65*65*5mm,264.6
5929,8,2022,23,542,JINDAL STAR,G.I. Pipe(Mtr),50_3.6_B Class,642.9
5930,8,2022,23,545,JINDAL STAR,G.I. Pipe(Mtr),25_3.2_B Class,169.9
5931,8,2022,1,36,TATA Structura,Square_Pipe,50*50*2.9_YST210,617.9
5932,8,2022,25,646,TATA GP Pipe ,G.P. Pipe,25*25*1.6mm,2136.8
5933,8,2022,25,910,TATA GP Pipe ,G.P. Pipe,20*20*1.6mm,1174.5
5934,8,2022,25,649,TATA GP Pipe ,G.P. Pipe,50*25*1.6mm,549.0
5935,8,2022,25,648,TATA GP Pipe ,G.P. Pipe,40*40*1.6mm,2659.5
5936,8,2022,1,146,TATA Structura,Square_Pipe,20*20*1.6_YST210,5622.5
5937,8,2022,7,417,VIZAG / SAIL,Beam,350*140 STD,5395.799999999999
5938,8,2022,14,293,As Per IS2062,Flat,75*6,168.0
5939,8,2022,14,298,As Per IS2062,Flat,75*20,106.8
5940,8,2022,11,443,AM/NS (Essar),Plate,12mm*1250*2500,300.0
5941,8,2022,1,904,TATA Structura,Square_Pipe,95*25*2.0_YST210,1500.0
5942,8,2022,1,362,TATA Structura,Square_Pipe,75*25*2.0_YST210,1000.0
5943,8,2022,1,119,TATA Structura,Round_Pipes,32_1.6mm,1000.0
5944,8,2022,1,50,TATA Structura,Square_Pipe,50*25*2.0_YST210,2000.0
5945,8,2022,11,577,AM/NS (Essar),Plate,32mm CTL,1400.0
5946,8,2022,11,571,AM/NS (Essar),Plate,8mm CTL,1910.0
5947,8,2022,3,188,Mahavir Steel,Angle,50*50*6mm,27.0
5948,8,2022,3,187,Mahavir Steel,Angle,50*50*5mm,45.6
5949,8,2022,3,179,Mahavir Steel,Angle,40*40*5mm,18.0
5950,8,2022,3,175,Mahavir Steel,Angle,35*35*5mm,31.2
5951,8,2022,3,286,Mahavir Steel,Flat,65*6,36.7
5952,8,2022,3,289,Mahavir Steel,Flat,65*12,73.4
5953,8,2022,3,278,Mahavir Steel,Flat,50*6,288.0
5954,8,2022,3,280,Mahavir Steel,Flat,50*10,23.4
5955,8,2022,3,310,Mahavir Steel,Flat,125*6,35.4
5956,8,2022,3,341,Mahavir Steel,Flat,300*10,141.3
5957,8,2022,9,108,Apollo,Round_Pipes,100_2.6mm,128.9
